month,iwa_cleaned,share_of_messages
2026-01-01,4.A.4.a.8.I03,0.00157
2026-01-01,4.A.4.b.3.I01,0.00071
2026-01-01,4.A.4.b.3.I02,0.00391
2026-01-01,4.A.4.b.3.I04,0.00038
2026-01-01,4.A.4.b.3.I05,0.00033
2026-01-01,4.A.4.b.5.I01,0.00211
2026-01-01,4.A.4.b.5.I02,0.00135
2026-01-01,4.A.4.b.6.I01,0.00306
2026-01-01,4.A.4.b.6.I02,0.00677
2026-01-01,4.A.4.b.6.I04,0.00728
2026-01-01,4.A.4.b.6.I05,0.01138
2026-01-01,4.A.4.b.6.I06,0.00290
2026-01-01,4.A.4.b.6.I07,0.01914
2026-01-01,4.A.4.b.6.I08,0.00431
2026-01-01,4.A.4.b.6.I10,0.00289
2026-01-01,4.A.4.b.6.I11,0.00503
2026-01-01,4.A.4.c.1.I01,0.01137
2026-01-01,4.A.4.c.1.I03,0.00080
2026-01-01,4.A.4.c.1.I04,0.00146
2026-01-01,4.A.4.c.2.I01,0.00169
2026-01-01,4.A.4.c.3.I05,0.00154
2026-01-01,Other IWA,0.01875
2026-02-01,4.A.1.a.1.I01,0.00315
2026-02-01,4.A.1.a.1.I02,0.00304
2026-02-01,4.A.1.a.1.I03,0.00013
2026-02-01,4.A.1.a.1.I04,0.03526
2026-02-01,4.A.1.a.1.I05,0.00236
2026-02-01,4.A.1.a.1.I06,0.00073
2026-02-01,4.A.1.a.1.I07,0.01606
2026-02-01,4.A.1.a.1.I08,0.00041
2026-02-01,4.A.1.a.1.I09,0.00323
2026-02-01,4.A.1.a.1.I11,0.00000
2026-02-01,4.A.1.a.1.I12,0.00111
2026-02-01,4.A.1.a.1.I13,0.00052
2026-02-01,4.A.1.a.1.I14,0.00168
2026-02-01,4.A.1.a.1.I15,0.00184
2026-02-01,4.A.1.a.1.I16,0.00115
2026-02-01,4.A.1.a.1.I17,0.00479
2026-02-01,4.A.1.a.1.I18,0.00897
2026-02-01,4.A.1.a.1.I19,0.00522
2026-02-01,4.A.1.a.1.I20,0.00123
2026-02-01,4.A.1.a.1.I21,0.00048
2026-02-01,4.A.1.a.1.I23,0.00119
2026-02-01,4.A.1.a.2.I08,0.00070
2026-02-01,4.A.1.a.2.I10,0.00062
2026-02-01,4.A.1.b.1.I02,0.00097
2026-02-01,4.A.1.b.2.I09,0.00014
2026-02-01,4.A.1.b.3.I01,0.00148
2026-02-01,4.A.1.b.3.I02,0.00120
2026-02-01,4.A.1.b.3.I03,0.01325
2026-02-01,4.A.2.a.1.I01,0.00172
2026-02-01,4.A.2.a.1.I02,0.00394
2026-02-01,4.A.2.a.1.I03,0.00350
2026-02-01,4.A.2.a.1.I04,0.00204
2026-02-01,4.A.2.a.1.I06,0.00384
2026-02-01,4.A.2.a.1.I07,0.00588
2026-02-01,4.A.2.a.1.I08,0.00372
2026-02-01,4.A.2.a.1.I09,0.00000
2026-02-01,4.A.2.a.1.I10,0.00045
2026-02-01,4.A.2.a.2.I01,0.00172
2026-02-01,4.A.2.a.2.I03,0.00404
2026-02-01,4.A.2.a.2.I05,0.00041
2026-02-01,4.A.2.a.3.I01,0.00340
2026-02-01,4.A.2.a.4.I01,0.00009
2026-02-01,4.A.2.a.4.I02,0.00576
2026-02-01,4.A.2.a.4.I03,0.00116
2026-02-01,4.A.2.a.4.I04,0.00960
2026-02-01,4.A.2.a.4.I05,0.00085
2026-02-01,4.A.2.a.4.I06,0.00093
2026-02-01,4.A.2.a.4.I07,0.00128
2026-02-01,4.A.2.a.4.I08,0.00402
2026-02-01,4.A.2.a.4.I09,0.00045
2026-02-01,4.A.2.a.4.I10,0.00050
2026-02-01,4.A.2.a.4.I11,0.00519
2026-02-01,4.A.2.a.4.I12,0.00071
2026-02-01,4.A.2.b.1.I01,0.00500
2026-02-01,4.A.2.b.1.I02,0.00257
2026-02-01,4.A.2.b.1.I06,0.00060
2026-02-01,4.A.2.b.1.I07,0.12798
2026-02-01,4.A.2.b.1.I08,0.00181
2026-02-01,4.A.2.b.1.I10,0.00152
2026-02-01,4.A.2.b.1.I11,0.00168
2026-02-01,4.A.2.b.2.I01,0.00237
2026-02-01,4.A.2.b.2.I02,0.00524
2026-02-01,4.A.2.b.2.I03,0.00687
2026-02-01,4.A.2.b.2.I04,0.00070
2026-02-01,4.A.2.b.2.I06,0.00075
2026-02-01,4.A.2.b.2.I07,0.00184
2026-02-01,4.A.2.b.2.I09,0.00380
2026-02-01,4.A.2.b.2.I11,0.00176
2026-02-01,4.A.2.b.2.I12,0.03998
2026-02-01,4.A.2.b.2.I15,0.00941
2026-02-01,4.A.2.b.2.I18,0.03904
2026-02-01,4.A.2.b.2.I19,0.00020
2026-02-01,4.A.2.b.2.I21,0.00173
2026-02-01,4.A.2.b.2.I22,0.00820
2026-02-01,4.A.2.b.2.I23,0.00359
2026-02-01,4.A.2.b.2.I25,0.00603
2026-02-01,4.A.2.b.2.I26,0.00010
2026-02-01,4.A.2.b.2.I27,0.00170
2026-02-01,4.A.2.b.3.I01,0.01018
2026-02-01,4.A.2.b.4.I01,0.00397
2026-02-01,4.A.2.b.4.I03,0.00218
2026-02-01,4.A.2.b.5.I01,0.00205
2026-02-01,4.A.2.b.5.I02,0.00330
2026-02-01,4.A.2.b.5.I03,0.00399
2026-02-01,4.A.2.b.6.I01,0.00244
2026-02-01,4.A.2.b.6.I02,0.00749
2026-02-01,4.A.3.a.1.I01,0.00055
2026-02-01,4.A.3.a.1.I03,0.00026
2026-02-01,4.A.3.a.1.I08,0.00000
2026-02-01,4.A.3.a.1.I16,0.00019
2026-02-01,4.A.3.a.2.I03,0.00067
2026-02-01,4.A.3.a.2.I21,0.00046
2026-02-01,4.A.3.a.2.I46,0.00000
2026-02-01,4.A.3.b.1.I01,0.02173
2026-02-01,4.A.3.b.1.I02,0.00120
2026-02-01,4.A.3.b.1.I03,0.00763
2026-02-01,4.A.3.b.1.I04,0.02470
2026-02-01,4.A.3.b.1.I05,0.00300
2026-02-01,4.A.3.b.1.I06,0.00413
2026-02-01,4.A.3.b.6.I01,0.00745
2026-02-01,4.A.3.b.6.I03,0.00368
2026-02-01,4.A.3.b.6.I05,0.00106
2026-02-01,4.A.3.b.6.I06,0.01498
2026-02-01,4.A.3.b.6.I07,0.00350
2026-02-01,4.A.3.b.6.I08,0.00228
2026-02-01,4.A.3.b.6.I09,0.00428
2026-02-01,4.A.3.b.6.I10,0.00118
2026-02-01,4.A.3.b.6.I12,0.09462
2026-02-01,4.A.3.b.6.I13,0.01222
2026-02-01,4.A.3.b.6.I14,0.00535
2026-02-01,4.A.3.b.6.I15,0.00970
2026-02-01,4.A.3.b.6.I16,0.04059
2026-02-01,4.A.4.a.1.I01,0.02490
2026-02-01,4.A.4.a.1.I02,0.01733
2026-02-01,4.A.4.a.1.I03,0.01032
2026-02-01,4.A.4.a.1.I04,0.00700
2026-02-01,4.A.4.a.1.I05,0.00490
2026-02-01,4.A.4.a.2.I01,0.00000
2026-02-01,4.A.4.a.2.I02,0.00133
2026-02-01,4.A.4.a.2.I03,0.01906
2026-02-01,4.A.4.a.2.I04,0.00333
2026-02-01,4.A.4.a.2.I06,0.00126
2026-02-01,4.A.4.a.2.I08,0.00133
2026-02-01,4.A.4.a.2.I09,0.00540
2026-02-01,4.A.4.a.2.I11,0.00797
2026-02-01,4.A.4.a.2.I12,0.00068
2026-02-01,4.A.4.a.2.I13,0.00152
2026-02-01,4.A.4.a.3.I02,0.00429
2026-02-01,4.A.4.a.3.I03,0.00814
2026-02-01,4.A.4.a.4.I01,0.00252
2026-02-01,4.A.4.a.5.I01,0.00246
2026-02-01,4.A.4.a.5.I03,0.00000
2026-02-01,4.A.4.a.5.I04,0.00000
2026-02-01,4.A.4.a.5.I08,0.00335
2026-02-01,4.A.4.a.5.I10,0.00000
2026-02-01,4.A.4.a.6.I01,0.00076
2026-02-01,4.A.4.a.6.I02,0.00266
2026-02-01,4.A.4.a.6.I03,0.00523
2026-02-01,4.A.4.a.7.I01,0.00000
2026-02-01,4.A.4.a.7.I02,0.00255
2026-02-01,4.A.4.a.7.I03,0.00113
2026-02-01,4.A.4.a.8.I01,0.00008
2026-02-01,4.A.4.a.8.I02,0.00000
2026-02-01,4.A.4.a.8.I03,0.00082
2026-02-01,4.A.4.b.3.I01,0.00025
2026-02-01,4.A.4.b.3.I02,0.00501
2026-02-01,4.A.4.b.3.I04,0.00059
2026-02-01,4.A.4.b.3.I05,0.00060
2026-02-01,4.A.4.b.5.I01,0.00208
2026-02-01,4.A.4.b.5.I02,0.00143
2026-02-01,4.A.4.b.6.I01,0.00267
2026-02-01,4.A.4.b.6.I02,0.00629
2026-02-01,4.A.4.b.6.I04,0.00565
2026-02-01,4.A.4.b.6.I05,0.01056
2026-02-01,4.A.4.b.6.I06,0.00410
2026-02-01,4.A.4.b.6.I07,0.01695
2026-02-01,4.A.4.b.6.I08,0.00457
2026-02-01,4.A.4.b.6.I10,0.00259
2026-02-01,4.A.4.b.6.I11,0.00476
2026-02-01,4.A.4.c.1.I01,0.01216
2026-02-01,4.A.4.c.1.I03,0.00097
2026-02-01,4.A.4.c.1.I04,0.00084
2026-02-01,4.A.4.c.2.I01,0.00286
2026-02-01,4.A.4.c.3.I05,0.00147
2026-02-01,Other IWA,0.02171
2026-03-01,4.A.1.a.1.I01,0.00424
2026-03-01,4.A.1.a.1.I02,0.00324
2026-03-01,4.A.1.a.1.I03,0.00047
2026-03-01,4.A.1.a.1.I04,0.03702
2026-03-01,4.A.1.a.1.I05,0.00143
2026-03-01,4.A.1.a.1.I06,0.00086
2026-03-01,4.A.1.a.1.I07,0.01896
2026-03-01,4.A.1.a.1.I08,0.00000
2026-03-01,4.A.1.a.1.I09,0.00386
2026-03-01,4.A.1.a.1.I11,0.00044
2026-03-01,4.A.1.a.1.I12,0.00201
2026-03-01,4.A.1.a.1.I13,0.00000
2026-03-01,4.A.1.a.1.I14,0.00105
2026-03-01,4.A.1.a.1.I15,0.00222
2026-03-01,4.A.1.a.1.I16,0.00123
2026-03-01,4.A.1.a.1.I17,0.00382
2026-03-01,4.A.1.a.1.I18,0.00645
2026-03-01,4.A.1.a.1.I19,0.00548
2026-03-01,4.A.1.a.1.I20,0.00135
2026-03-01,4.A.1.a.1.I21,0.00048
2026-03-01,4.A.1.a.1.I23,0.00117
2026-03-01,4.A.1.a.2.I08,0.00079
2026-03-01,4.A.1.a.2.I10,0.00044
2026-03-01,4.A.1.b.1.I02,0.00142
2026-03-01,4.A.1.b.2.I09,0.00028
2026-03-01,4.A.1.b.3.I01,0.00032
2026-03-01,4.A.1.b.3.I02,0.00112
2026-03-01,4.A.1.b.3.I03,0.01424
2026-03-01,4.A.2.a.1.I01,0.00198
2026-03-01,4.A.2.a.1.I02,0.00426
2026-03-01,4.A.2.a.1.I03,0.00329
2026-03-01,4.A.2.a.1.I04,0.00246
2026-03-01,4.A.2.a.1.I06,0.00251
2026-03-01,4.A.2.a.1.I07,0.00660
2026-03-01,4.A.2.a.1.I08,0.00301
2026-03-01,4.A.2.a.1.I09,0.00056
2026-03-01,4.A.2.a.1.I10,0.00101
2026-03-01,4.A.2.a.2.I01,0.00220
2026-03-01,4.A.2.a.2.I03,0.00276
2026-03-01,4.A.2.a.2.I05,0.00049
2026-03-01,4.A.2.a.3.I01,0.00288
2026-03-01,4.A.2.a.4.I01,0.00018
2026-03-01,4.A.2.a.4.I02,0.00497
2026-03-01,4.A.2.a.4.I03,0.00155
2026-03-01,4.A.2.a.4.I04,0.00750
2026-03-01,4.A.2.a.4.I05,0.00129
2026-03-01,4.A.2.a.4.I06,0.00143
2026-03-01,4.A.2.a.4.I07,0.00107
2026-03-01,4.A.2.a.4.I08,0.00343
2026-03-01,4.A.2.a.4.I09,0.00047
2026-03-01,4.A.2.a.4.I10,0.00102
2026-03-01,4.A.2.a.4.I11,0.00532
2026-03-01,4.A.2.a.4.I12,0.00076
2026-03-01,4.A.2.b.1.I01,0.00747
2026-03-01,4.A.2.b.1.I02,0.00268
2026-03-01,4.A.2.b.1.I06,0.00029
2026-03-01,4.A.2.b.1.I07,0.12927
2026-03-01,4.A.2.b.1.I08,0.00182
2026-03-01,4.A.2.b.1.I10,0.00136
2026-03-01,4.A.2.b.1.I11,0.00179
2026-03-01,4.A.2.b.2.I01,0.00289
2026-03-01,4.A.2.b.2.I02,0.00479
2026-03-01,4.A.2.b.2.I03,0.00565
2026-03-01,4.A.2.b.2.I04,0.00104
2026-03-01,4.A.2.b.2.I06,0.00084
2026-03-01,4.A.2.b.2.I07,0.00199
2026-03-01,4.A.2.b.2.I09,0.00384
2026-03-01,4.A.2.b.2.I11,0.00029
2026-03-01,4.A.2.b.2.I12,0.04351
2026-03-01,4.A.2.b.2.I15,0.01023
2026-03-01,4.A.2.b.2.I18,0.04183
2026-03-01,4.A.2.b.2.I19,0.00057
2026-03-01,4.A.2.b.2.I21,0.00189
2026-03-01,4.A.2.b.2.I22,0.00857
2026-03-01,4.A.2.b.2.I23,0.00421
2026-03-01,4.A.2.b.2.I25,0.00338
2026-03-01,4.A.2.b.2.I26,0.00050
2026-03-01,4.A.2.b.2.I27,0.00172
2026-03-01,4.A.2.b.3.I01,0.00719
2026-03-01,4.A.2.b.4.I01,0.00352
2026-03-01,4.A.2.b.4.I03,0.00162
2026-03-01,4.A.2.b.5.I01,0.00139
2026-03-01,4.A.2.b.5.I02,0.00306
2026-03-01,4.A.2.b.5.I03,0.00229
2026-03-01,4.A.2.b.6.I01,0.00172
2026-03-01,4.A.2.b.6.I02,0.00639
2026-03-01,4.A.3.a.1.I01,0.00072
2026-03-01,4.A.3.a.1.I03,0.00025
2026-03-01,4.A.3.a.1.I08,0.00003
2026-03-01,4.A.3.a.1.I16,0.00036
2026-03-01,4.A.3.a.2.I03,0.00039
2026-03-01,4.A.3.a.2.I21,0.00040
2026-03-01,4.A.3.a.2.I46,0.00001
2026-03-01,4.A.3.b.1.I01,0.01836
2026-03-01,4.A.3.b.1.I02,0.00037
2026-03-01,4.A.3.b.1.I03,0.00614
2026-03-01,4.A.3.b.1.I04,0.02325
2026-03-01,4.A.3.b.1.I05,0.00254
2026-03-01,4.A.3.b.1.I06,0.00399
2026-03-01,4.A.3.b.6.I01,0.00649
2026-03-01,4.A.3.b.6.I03,0.00394
2026-03-01,4.A.3.b.6.I05,0.00122
2026-03-01,4.A.3.b.6.I06,0.01578
2026-03-01,4.A.3.b.6.I07,0.00405
2026-03-01,4.A.3.b.6.I08,0.00268
2026-03-01,4.A.3.b.6.I09,0.00215
2026-03-01,4.A.3.b.6.I10,0.00072
2026-03-01,4.A.3.b.6.I12,0.09061
2026-03-01,4.A.3.b.6.I13,0.01144
2026-03-01,4.A.3.b.6.I14,0.00395
2026-03-01,4.A.3.b.6.I15,0.00919
2026-03-01,4.A.3.b.6.I16,0.04116
2026-03-01,4.A.4.a.1.I01,0.02645
2026-03-01,4.A.4.a.1.I02,0.01834
2026-03-01,4.A.4.a.1.I03,0.01272
2026-03-01,4.A.4.a.1.I04,0.00637
2026-03-01,4.A.4.a.1.I05,0.00430
2026-03-01,4.A.4.a.2.I01,0.00065
2026-03-01,4.A.4.a.2.I02,0.00097
2026-03-01,4.A.4.a.2.I03,0.02138
2026-03-01,4.A.4.a.2.I04,0.00238
2026-03-01,4.A.4.a.2.I06,0.00129
2026-03-01,4.A.4.a.2.I08,0.00143
2026-03-01,4.A.4.a.2.I09,0.00682
2026-03-01,4.A.4.a.2.I11,0.00776
2026-03-01,4.A.4.a.2.I12,0.00180
2026-03-01,4.A.4.a.2.I13,0.00133
2026-03-01,4.A.4.a.3.I02,0.00433
2026-03-01,4.A.4.a.3.I03,0.00966
2026-03-01,4.A.4.a.4.I01,0.00415
2026-03-01,4.A.4.a.5.I01,0.00193
2026-03-01,4.A.4.a.5.I03,0.00079
2026-03-01,4.A.4.a.5.I04,0.00000
2026-03-01,4.A.4.a.5.I08,0.00347
2026-03-01,4.A.4.a.5.I10,0.00065
2026-03-01,4.A.4.a.6.I01,0.00072
2026-03-01,4.A.4.a.6.I02,0.00371
2026-03-01,4.A.4.a.6.I03,0.00373
2026-03-01,4.A.4.a.7.I01,0.00020
2026-03-01,4.A.4.a.7.I02,0.00250
2026-03-01,4.A.4.a.7.I03,0.00119
2026-03-01,4.A.4.a.8.I01,0.00047
2026-03-01,4.A.4.a.8.I02,0.00000
2026-03-01,4.A.4.a.8.I03,0.00138
2026-03-01,4.A.4.b.3.I01,0.00018
2026-03-01,4.A.4.b.3.I02,0.00606
2026-03-01,4.A.4.b.3.I04,0.00094
2026-03-01,4.A.4.b.3.I05,0.00074
2026-03-01,4.A.4.b.5.I01,0.00335
2026-03-01,4.A.4.b.5.I02,0.00162
2026-03-01,4.A.4.b.6.I01,0.00337
2026-03-01,4.A.4.b.6.I02,0.00707
2026-03-01,4.A.4.b.6.I04,0.00557
2026-03-01,4.A.4.b.6.I05,0.01099
2026-03-01,4.A.4.b.6.I06,0.00299
2026-03-01,4.A.4.b.6.I07,0.01954
2026-03-01,4.A.4.b.6.I08,0.00534
2026-03-01,4.A.4.b.6.I10,0.00303
2026-03-01,4.A.4.b.6.I11,0.00355
2026-03-01,4.A.4.c.1.I01,0.01126
2026-03-01,4.A.4.c.1.I03,0.00074
2026-03-01,4.A.4.c.1.I04,0.00004
2026-03-01,4.A.4.c.2.I01,0.00268
2026-03-01,4.A.4.c.3.I05,0.00211
2026-03-01,Other IWA,0.01880
2026-04-01,4.A.1.a.1.I01,0.00311
2026-04-01,4.A.1.a.1.I02,0.00261
2026-04-01,4.A.1.a.1.I03,0.00042
2026-04-01,4.A.1.a.1.I04,0.03423
2026-04-01,4.A.1.a.1.I05,0.00095
2026-04-01,4.A.1.a.1.I06,0.00119
2026-04-01,4.A.1.a.1.I07,0.01815
2026-04-01,4.A.1.a.1.I08,0.00068
2026-04-01,4.A.1.a.1.I09,0.00394
2026-04-01,4.A.1.a.1.I11,0.00046
2026-04-01,4.A.1.a.1.I12,0.00094
2026-04-01,4.A.1.a.1.I13,0.00000
2026-04-01,4.A.1.a.1.I14,0.00116
2026-04-01,4.A.1.a.1.I15,0.00130
2026-04-01,4.A.1.a.1.I16,0.00161
2026-04-01,4.A.1.a.1.I17,0.00323
2026-04-01,4.A.1.a.1.I18,0.00708
2026-04-01,4.A.1.a.1.I19,0.00417
2026-04-01,4.A.1.a.1.I20,0.00143
2026-04-01,4.A.1.a.1.I21,0.00000
2026-04-01,4.A.1.a.1.I23,0.00116
2026-04-01,4.A.1.a.2.I08,0.00051
2026-04-01,4.A.1.a.2.I10,0.00072
2026-04-01,4.A.1.b.1.I02,0.00173
2026-04-01,4.A.1.b.2.I09,0.00009
2026-04-01,4.A.1.b.3.I01,0.00098
2026-04-01,4.A.1.b.3.I02,0.00136
2026-04-01,4.A.1.b.3.I03,0.01477
2026-04-01,4.A.2.a.1.I01,0.00143
2026-04-01,4.A.2.a.1.I02,0.00297
2026-04-01,4.A.2.a.1.I03,0.00236
2026-04-01,4.A.2.a.1.I04,0.00185
2026-04-01,4.A.2.a.1.I06,0.00422
2026-04-01,4.A.2.a.1.I07,0.00733
2026-04-01,4.A.2.a.1.I08,0.00255
2026-04-01,4.A.2.a.1.I09,0.00095
2026-04-01,4.A.2.a.1.I10,0.00114
2026-04-01,4.A.2.a.2.I01,0.00147
2026-04-01,4.A.2.a.2.I03,0.00335
2026-04-01,4.A.2.a.2.I05,0.00005
2026-04-01,4.A.2.a.3.I01,0.00292
2026-04-01,4.A.2.a.4.I01,0.00027
2026-04-01,4.A.2.a.4.I02,0.00504
2026-04-01,4.A.2.a.4.I03,0.00057
2026-04-01,4.A.2.a.4.I04,0.00621
2026-04-01,4.A.2.a.4.I05,0.00133
2026-04-01,4.A.2.a.4.I06,0.00050
2026-04-01,4.A.2.a.4.I07,0.00174
2026-04-01,4.A.2.a.4.I08,0.00376
2026-04-01,4.A.2.a.4.I09,0.00126
2026-04-01,4.A.2.a.4.I10,0.00082
2026-04-01,4.A.2.a.4.I11,0.00331
2026-04-01,4.A.2.a.4.I12,0.00065
2026-04-01,4.A.2.b.1.I01,0.00652
2026-04-01,4.A.2.b.1.I02,0.00221
2026-04-01,4.A.2.b.1.I06,0.00074
2026-04-01,4.A.2.b.1.I07,0.13436
2026-04-01,4.A.2.b.1.I08,0.00191
2026-04-01,4.A.2.b.1.I10,0.00130
2026-04-01,4.A.2.b.1.I11,0.00132
2026-04-01,4.A.2.b.2.I01,0.00214
2026-04-01,4.A.2.b.2.I02,0.00602
2026-04-01,4.A.2.b.2.I03,0.00649
2026-04-01,4.A.2.b.2.I04,0.00122
2026-04-01,4.A.2.b.2.I06,0.00085
2026-04-01,4.A.2.b.2.I07,0.00250
2026-04-01,4.A.2.b.2.I09,0.00281
2026-04-01,4.A.2.b.2.I11,0.00280
2026-04-01,4.A.2.b.2.I12,0.04452
2026-04-01,4.A.2.b.2.I15,0.00863
2026-04-01,4.A.2.b.2.I18,0.04897
2026-04-01,4.A.2.b.2.I19,0.00081
2026-04-01,4.A.2.b.2.I21,0.00181
2026-04-01,4.A.2.b.2.I22,0.00626
2026-04-01,4.A.2.b.2.I23,0.00280
2026-04-01,4.A.2.b.2.I25,0.00372
2026-04-01,4.A.2.b.2.I26,0.00067
2026-04-01,4.A.2.b.2.I27,0.00110
2026-04-01,4.A.2.b.3.I01,0.00739
2026-04-01,4.A.2.b.4.I01,0.00325
2026-04-01,4.A.2.b.4.I03,0.00220
2026-04-01,4.A.2.b.5.I01,0.00250
2026-04-01,4.A.2.b.5.I02,0.00250
2026-04-01,4.A.2.b.5.I03,0.00395
2026-04-01,4.A.2.b.6.I01,0.00322
2026-04-01,4.A.2.b.6.I02,0.00698
2026-04-01,4.A.3.a.1.I01,0.00122
2026-04-01,4.A.3.a.1.I03,0.00066
2026-04-01,4.A.3.a.1.I08,0.00025
2026-04-01,4.A.3.a.1.I16,0.00005
2026-04-01,4.A.3.a.2.I03,0.00002
2026-04-01,4.A.3.a.2.I21,0.00000
2026-04-01,4.A.3.a.2.I46,0.00000
2026-04-01,4.A.3.b.1.I01,0.01775
2026-04-01,4.A.3.b.1.I02,0.00073
2026-04-01,4.A.3.b.1.I03,0.00599
2026-04-01,4.A.3.b.1.I04,0.02123
2026-04-01,4.A.3.b.1.I05,0.00352
2026-04-01,4.A.3.b.1.I06,0.00374
2026-04-01,4.A.3.b.6.I01,0.00732
2026-04-01,4.A.3.b.6.I03,0.00597
2026-04-01,4.A.3.b.6.I05,0.00211
2026-04-01,4.A.3.b.6.I06,0.01504
2026-04-01,4.A.3.b.6.I07,0.00343
2026-04-01,4.A.3.b.6.I08,0.00182
2026-04-01,4.A.3.b.6.I09,0.00292
2026-04-01,4.A.3.b.6.I10,0.00084
2026-04-01,4.A.3.b.6.I12,0.09205
2026-04-01,4.A.3.b.6.I13,0.01446
2026-04-01,4.A.3.b.6.I14,0.00339
2026-04-01,4.A.3.b.6.I15,0.01041
2026-04-01,4.A.3.b.6.I16,0.03617
2026-04-01,4.A.4.a.1.I01,0.02446
2026-04-01,4.A.4.a.1.I02,0.01889
2026-04-01,4.A.4.a.1.I03,0.01144
2026-04-01,4.A.4.a.1.I04,0.00739
2026-04-01,4.A.4.a.1.I05,0.00374
2026-04-01,4.A.4.a.2.I01,0.00034
2026-04-01,4.A.4.a.2.I02,0.00053
2026-04-01,4.A.4.a.2.I03,0.01923
2026-04-01,4.A.4.a.2.I04,0.00323
2026-04-01,4.A.4.a.2.I06,0.00201
2026-04-01,4.A.4.a.2.I08,0.00072
2026-04-01,4.A.4.a.2.I09,0.00726
2026-04-01,4.A.4.a.2.I11,0.00717
2026-04-01,4.A.4.a.2.I12,0.00170
2026-04-01,4.A.4.a.2.I13,0.00072
2026-04-01,4.A.4.a.3.I02,0.00501
2026-04-01,4.A.4.a.3.I03,0.01045
2026-04-01,4.A.4.a.4.I01,0.00309
2026-04-01,4.A.4.a.5.I01,0.00151
2026-04-01,4.A.4.a.5.I03,0.00106
2026-04-01,4.A.4.a.5.I04,0.00041
2026-04-01,4.A.4.a.5.I08,0.00277
2026-04-01,4.A.4.a.5.I10,0.00017
2026-04-01,4.A.4.a.6.I01,0.00062
2026-04-01,4.A.4.a.6.I02,0.00397
2026-04-01,4.A.4.a.6.I03,0.00358
2026-04-01,4.A.4.a.7.I01,0.00000
2026-04-01,4.A.4.a.7.I02,0.00267
2026-04-01,4.A.4.a.7.I03,0.00155
2026-04-01,4.A.4.a.8.I01,0.00024
2026-04-01,4.A.4.a.8.I02,0.00000
2026-04-01,4.A.4.a.8.I03,0.00129
2026-04-01,4.A.4.b.3.I01,0.00051
2026-04-01,4.A.4.b.3.I02,0.00577
2026-04-01,4.A.4.b.3.I04,0.00084
2026-04-01,4.A.4.b.3.I05,0.00092
2026-04-01,4.A.4.b.5.I01,0.00298
2026-04-01,4.A.4.b.5.I02,0.00197
2026-04-01,4.A.4.b.6.I01,0.00265
2026-04-01,4.A.4.b.6.I02,0.00810
2026-04-01,4.A.4.b.6.I04,0.00667
2026-04-01,4.A.4.b.6.I05,0.00987
2026-04-01,4.A.4.b.6.I06,0.00306
2026-04-01,4.A.4.b.6.I07,0.01845
2026-04-01,4.A.4.b.6.I08,0.00473
2026-04-01,4.A.4.b.6.I10,0.00256
2026-04-01,4.A.4.b.6.I11,0.00557
2026-04-01,4.A.4.c.1.I01,0.00922
2026-04-01,4.A.4.c.1.I03,0.00116
2026-04-01,4.A.4.c.1.I04,0.00062
2026-04-01,4.A.4.c.2.I01,0.00174
2026-04-01,4.A.4.c.3.I05,0.00196
2026-04-01,Other IWA,0.02181
2026-05-01,4.A.1.a.1.I01,0.00226
2026-05-01,4.A.1.a.1.I02,0.00278
2026-05-01,4.A.1.a.1.I03,0.00034
2026-05-01,4.A.1.a.1.I04,0.03622
2026-05-01,4.A.1.a.1.I05,0.00209
2026-05-01,4.A.1.a.1.I06,0.00132
2026-05-01,4.A.1.a.1.I07,0.01685
2026-05-01,4.A.1.a.1.I08,0.00036
2026-05-01,4.A.1.a.1.I09,0.00123
2026-05-01,4.A.1.a.1.I11,0.00044
2026-05-01,4.A.1.a.1.I12,0.00105
2026-05-01,4.A.1.a.1.I13,0.00000
2026-05-01,4.A.1.a.1.I14,0.00117
2026-05-01,4.A.1.a.1.I15,0.00175
2026-05-01,4.A.1.a.1.I16,0.00127
2026-05-01,4.A.1.a.1.I17,0.00455
2026-05-01,4.A.1.a.1.I18,0.00716
2026-05-01,4.A.1.a.1.I19,0.00421
2026-05-01,4.A.1.a.1.I20,0.00141
2026-05-01,4.A.1.a.1.I21,0.00098
2026-05-01,4.A.1.a.1.I23,0.00099
2026-05-01,4.A.1.a.2.I08,0.00036
2026-05-01,4.A.1.a.2.I10,0.00113
2026-05-01,4.A.1.b.1.I02,0.00133
2026-05-01,4.A.1.b.2.I09,0.00000
2026-05-01,4.A.1.b.3.I01,0.00244
2026-05-01,4.A.1.b.3.I02,0.00146
2026-05-01,4.A.1.b.3.I03,0.01309
2026-05-01,4.A.2.a.1.I01,0.00197
2026-05-01,4.A.2.a.1.I02,0.00419
2026-05-01,4.A.2.a.1.I03,0.00301
2026-05-01,4.A.2.a.1.I04,0.00366
2026-05-01,4.A.2.a.1.I06,0.00396
2026-05-01,4.A.2.a.1.I07,0.00755
2026-05-01,4.A.2.a.1.I08,0.00278
2026-05-01,4.A.2.a.1.I09,0.00068
2026-05-01,4.A.2.a.1.I10,0.00089
2026-05-01,4.A.2.a.2.I01,0.00167
2026-05-01,4.A.2.a.2.I03,0.00340
2026-05-01,4.A.2.a.2.I05,0.00026
2026-05-01,4.A.2.a.3.I01,0.00410
2026-05-01,4.A.2.a.4.I01,0.00051
2026-05-01,4.A.2.a.4.I02,0.00520
