month,iwa_cleaned,share_of_messages
2024-10-01,4.A.2.b.2.I07,0.00070
2024-10-01,4.A.2.b.2.I09,0.00083
2024-10-01,4.A.2.b.2.I11,0.00075
2024-10-01,4.A.2.b.2.I12,0.01749
2024-10-01,4.A.2.b.2.I15,0.00371
2024-10-01,4.A.2.b.2.I18,0.02228
2024-10-01,4.A.2.b.2.I19,0.00014
2024-10-01,4.A.2.b.2.I21,0.00304
2024-10-01,4.A.2.b.2.I22,0.00842
2024-10-01,4.A.2.b.2.I23,0.00321
2024-10-01,4.A.2.b.2.I25,0.00812
2024-10-01,4.A.2.b.2.I26,0.00109
2024-10-01,4.A.2.b.2.I27,0.00110
2024-10-01,4.A.2.b.3.I01,0.00666
2024-10-01,4.A.2.b.4.I01,0.00101
2024-10-01,4.A.2.b.4.I03,0.00050
2024-10-01,4.A.2.b.5.I01,0.00051
2024-10-01,4.A.2.b.5.I02,0.00091
2024-10-01,4.A.2.b.5.I03,0.00093
2024-10-01,4.A.2.b.6.I01,0.00269
2024-10-01,4.A.2.b.6.I02,0.00236
2024-10-01,4.A.3.a.1.I01,0.00057
2024-10-01,4.A.3.a.1.I03,0.00011
2024-10-01,4.A.3.a.1.I08,0.00013
2024-10-01,4.A.3.a.1.I16,0.00048
2024-10-01,4.A.3.a.2.I03,0.00306
2024-10-01,4.A.3.a.2.I21,0.00022
2024-10-01,4.A.3.a.2.I46,0.00022
2024-10-01,4.A.3.b.1.I01,0.03636
2024-10-01,4.A.3.b.1.I02,0.00081
2024-10-01,4.A.3.b.1.I03,0.00413
2024-10-01,4.A.3.b.1.I04,0.02772
2024-10-01,4.A.3.b.1.I05,0.00225
2024-10-01,4.A.3.b.1.I06,0.00505
2024-10-01,4.A.3.b.6.I01,0.00339
2024-10-01,4.A.3.b.6.I03,0.00455
2024-10-01,4.A.3.b.6.I05,0.00057
2024-10-01,4.A.3.b.6.I06,0.00194
2024-10-01,4.A.3.b.6.I07,0.00126
2024-10-01,4.A.3.b.6.I08,0.00098
2024-10-01,4.A.3.b.6.I09,0.00134
2024-10-01,4.A.3.b.6.I10,0.00063
2024-10-01,4.A.3.b.6.I12,0.05099
2024-10-01,4.A.3.b.6.I13,0.00394
2024-10-01,4.A.3.b.6.I14,0.00139
2024-10-01,4.A.3.b.6.I15,0.00302
2024-10-01,4.A.3.b.6.I16,0.05530
2024-10-01,4.A.4.a.1.I01,0.03449
2024-10-01,4.A.4.a.1.I02,0.01513
2024-10-01,4.A.4.a.1.I03,0.03854
2024-10-01,4.A.4.a.1.I04,0.01117
2024-10-01,4.A.4.a.1.I05,0.00885
2024-10-01,4.A.4.a.2.I01,0.00049
2024-10-01,4.A.4.a.2.I02,0.00104
2024-10-01,4.A.4.a.2.I03,0.00607
2024-10-01,4.A.4.a.2.I04,0.00130
2024-10-01,4.A.4.a.2.I06,0.00087
2024-10-01,4.A.4.a.2.I08,0.00057
2024-10-01,4.A.4.a.2.I09,0.00219
2024-10-01,4.A.4.a.2.I11,0.00198
2024-10-01,4.A.4.a.2.I12,0.00067
2024-10-01,4.A.4.a.2.I13,0.00055
2024-10-01,4.A.4.a.3.I02,0.01202
2024-10-01,4.A.4.a.3.I03,0.00396
2024-10-01,4.A.4.a.4.I01,0.00136
2024-10-01,4.A.4.a.5.I01,0.00128
2024-10-01,4.A.4.a.5.I03,0.00055
2024-10-01,4.A.4.a.5.I04,0.00083
2024-10-01,4.A.4.a.5.I08,0.00094
2024-10-01,4.A.4.a.5.I10,0.00026
2024-10-01,4.A.4.a.6.I01,0.00074
2024-10-01,4.A.4.a.6.I02,0.00114
2024-10-01,4.A.4.a.6.I03,0.00192
2024-10-01,4.A.4.a.7.I01,0.00024
2024-10-01,4.A.4.a.7.I02,0.00071
2024-10-01,4.A.4.a.7.I03,0.00032
2024-10-01,4.A.4.a.8.I01,0.00073
2024-10-01,4.A.4.a.8.I02,0.00067
2024-10-01,4.A.4.a.8.I03,0.00063
2024-10-01,4.A.4.b.3.I01,0.00060
2024-10-01,4.A.4.b.3.I02,0.02637
2024-10-01,4.A.4.b.3.I04,0.00012
2024-10-01,4.A.4.b.3.I05,0.00034
2024-10-01,4.A.4.b.5.I01,0.00125
2024-10-01,4.A.4.b.5.I02,0.00285
