support,domain,iso3,country_name,income_level,margin,total_gap_pp,reference_profile_pp,country_specific_pp,identity_error_pp
Figure 5 sex-specific support,Occupation (ISCO-2),CHL,Chile,High income,Substitution-only,2.2073541722224768,1.867996345064272,0.3393578271582039,8.326672684688674e-16
Figure 5 sex-specific support,Occupation (ISCO-2),CIV,Cote d'Ivoire,Lower middle income,Augmentation-only,-0.3187814891874117,-0.6431821806310853,0.3244006914436738,-1.6653345369377348e-16
Figure 5 sex-specific support,Occupation (ISCO-2),CIV,Cote d'Ivoire,Lower middle income,Overall exposure,5.677337611657128,4.227304719644973,1.450032892012149,5.995204332975845e-15
Figure 5 sex-specific support,Occupation (ISCO-2),CIV,Cote d'Ivoire,Lower middle income,Substitution-only,4.294783854026597,4.638002601704857,-0.34321874767825833,-1.6653345369377348e-15
Figure 5 sex-specific support,Occupation (ISCO-2),COD,"Congo, Dem. Rep.",Low income,Augmentation-only,-0.07841992736040108,-0.17367207249032343,0.09525214512992232,2.7755575615628914e-17
Figure 5 sex-specific support,Occupation (ISCO-2),COD,"Congo, Dem. Rep.",Low income,Overall exposure,-0.06660228180090155,0.593063623679993,-0.6596659054808944,-1.1102230246251565e-16
Figure 5 sex-specific support,Occupation (ISCO-2),COD,"Congo, Dem. Rep.",Low income,Substitution-only,0.015972151960872392,0.5460108316355605,-0.5300386796746892,1.1102230246251565e-15
Figure 5 sex-specific support,Occupation (ISCO-2),COL,Colombia,Upper middle income,Augmentation-only,-0.30971072275693085,-0.2209714991709282,-0.08873922358600253,-1.1102230246251565e-16
Figure 5 sex-specific support,Occupation (ISCO-2),COL,Colombia,Upper middle income,Overall exposure,2.8083289501244293,2.7992039507700084,0.00912499935441331,7.594619377826461e-15
Figure 5 sex-specific support,Occupation (ISCO-2),COL,Colombia,Upper middle income,Substitution-only,3.098436016806803,3.042417545503084,0.05601847130371712,1.942890293094024e-15
Figure 5 sex-specific support,Occupation (ISCO-2),CRI,Costa Rica,High income,Augmentation-only,-0.29325882739785625,-0.10607932459210985,-0.18717950280574616,-2.498001805406602e-16
Figure 5 sex-specific support,Occupation (ISCO-2),CRI,Costa Rica,High income,Overall exposure,1.9261880103062532,1.2136302280408304,0.7125577822654223,4.440892098500626e-16
Figure 5 sex-specific support,Occupation (ISCO-2),CRI,Costa Rica,High income,Substitution-only,3.4034455724942134,2.0764879857842997,1.3269575867099113,2.4424906541753444e-15
Figure 5 sex-specific support,Occupation (ISCO-2),CZE,Czechia,High income,Augmentation-only,-0.5118396941512376,-0.19317660912623272,-0.31866308502500496,0
Figure 5 sex-specific support,Occupation (ISCO-2),CZE,Czechia,High income,Overall exposure,1.4100515667590041,3.4153951996547853,-2.005343632895784,3.1086244689504383e-15
Figure 5 sex-specific support,Occupation (ISCO-2),CZE,Czechia,High income,Substitution-only,2.5224471628718623,3.371428918296937,-0.8489817554250763,1.5543122344752192e-15
Figure 5 sex-specific support,Occupation (ISCO-2),DEU,Germany,High income,Augmentation-only,-0.6527174179852778,-0.4207493170688793,-0.2319681009163986,8.326672684688674e-17
Figure 5 sex-specific support,Occupation (ISCO-2),DEU,Germany,High income,Overall exposure,-0.8605944472479141,1.6948773799602093,-2.55547182720812,-3.1086244689504383e-15
Figure 5 sex-specific support,Occupation (ISCO-2),DEU,Germany,High income,Substitution-only,3.4177485115390436,3.313029829358278,0.10471868218076448,1.2628786905111156e-15
Figure 5 sex-specific support,Occupation (ISCO-2),DNK,Denmark,High income,Augmentation-only,0.18682636906165598,-0.17200659383123776,0.35883296289289357,1.6653345369377348e-16
Figure 5 sex-specific support,Occupation (ISCO-2),DNK,Denmark,High income,Overall exposure,-3.0727091682819494,-0.7623106161733137,-2.310398552108637,1.7763568394002505e-15
Figure 5 sex-specific support,Occupation (ISCO-2),DNK,Denmark,High income,Substitution-only,-0.14626934444817863,0.7206725919929501,-0.8669419364411278,-8.881784197001252e-16
Figure 5 sex-specific support,Occupation (ISCO-2),DOM,Dominican Republic,Upper middle income,Augmentation-only,-0.07767167888416071,-0.12859877329597796,0.05092709441181704,2.1510571102112408e-16
Figure 5 sex-specific support,Occupation (ISCO-2),DOM,Dominican Republic,Upper middle income,Overall exposure,6.718948555738263,4.919341340417327,1.7996072153209317,3.552713678800501e-15
Figure 5 sex-specific support,Occupation (ISCO-2),DOM,Dominican Republic,Upper middle income,Substitution-only,5.884718921754574,4.703174695190984,1.1815442265635916,-8.881784197001252e-16
Figure 5 sex-specific support,Occupation (ISCO-2),ECU,Ecuador,Upper middle income,Augmentation-only,-0.42391207041495965,-0.321326349687754,-0.10258572072720556,-1.1102230246251565e-16
Figure 5 sex-specific support,Occupation (ISCO-2),ECU,Ecuador,Upper middle income,Overall exposure,1.2720706779206292,1.3972773565120056,-0.12520667859137763,1.27675647831893e-15
Figure 5 sex-specific support,Occupation (ISCO-2),ECU,Ecuador,Upper middle income,Substitution-only,1.7826123310176498,2.2686836764219587,-0.48607134540430835,-4.996003610813204e-16
Figure 5 sex-specific support,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Augmentation-only,0.634202918364125,1.010514487560184,-0.37631156919605907,1.6653345369377348e-16
Figure 5 sex-specific support,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Overall exposure,2.399020640237808,2.4259432470625937,-0.026922606824786754,8.881784197001252e-16
Figure 5 sex-specific support,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Substitution-only,-0.80590179385191,-0.5202334719174835,-0.2856683219344237,-2.7755575615628914e-15
Figure 5 sex-specific support,Occupation (ISCO-2),ESP,Spain,High income,Augmentation-only,-0.13007227003016658,-0.15295728516205015,0.022885015131883596,-2.7755575615628914e-17
Figure 5 sex-specific support,Occupation (ISCO-2),ESP,Spain,High income,Overall exposure,1.4134538620010113,1.9862400198122558,-0.5727861578112456,1.1102230246251565e-15
Figure 5 sex-specific support,Occupation (ISCO-2),ESP,Spain,High income,Substitution-only,3.199691617934566,2.7316417881796027,0.4680498297549628,3.3306690738754696e-16
Figure 5 sex-specific support,Occupation (ISCO-2),FIN,Finland,High income,Augmentation-only,-0.39493503467418345,-0.42361757494975316,0.028682540275569962,-2.498001805406602e-16
Figure 5 sex-specific support,Occupation (ISCO-2),FIN,Finland,High income,Overall exposure,-3.9774957402132713,-1.2731466067433188,-2.7043491334699516,-8.881784197001252e-16
Figure 5 sex-specific support,Occupation (ISCO-2),FIN,Finland,High income,Substitution-only,-0.5203711391519508,0.5227823854683311,-1.043153524620282,2.220446049250313e-16
Figure 5 sex-specific support,Occupation (ISCO-2),FRA,France,High income,Augmentation-only,-0.39460314612784075,-0.4595644971108977,0.06496135098305703,-8.326672684688674e-17
Figure 5 sex-specific support,Occupation (ISCO-2),FRA,France,High income,Overall exposure,-0.14566485226792736,1.2769353476004321,-1.4226001998683624,2.886579864025407e-15
Figure 5 sex-specific support,Occupation (ISCO-2),FRA,France,High income,Substitution-only,2.8137081730347884,2.8060826143880657,0.007625558646720543,2.1094237467877974e-15
Figure 5 sex-specific support,Occupation (ISCO-2),GBR,United Kingdom,High income,Augmentation-only,-0.33457171557893345,-0.37474473254323903,0.040173016964305724,-1.3877787807814457e-16
Figure 5 sex-specific support,Occupation (ISCO-2),GBR,United Kingdom,High income,Overall exposure,-1.3667370540374486,-0.5698644951655046,-0.7968725588719469,2.886579864025407e-15
Figure 5 sex-specific support,Occupation (ISCO-2),GBR,United Kingdom,High income,Substitution-only,1.2190116656596537,1.227363306409188,-0.008351640749534744,4.2674197509029455e-16
Figure 5 sex-specific support,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Augmentation-only,-0.2432026028012268,-0.6304893311048574,0.38728672830363065,-5.551115123125783e-17
Figure 5 sex-specific support,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Overall exposure,3.743421861849802,4.672290423428734,-0.9288685615789285,-3.774758283725532e-15
Figure 5 sex-specific support,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Substitution-only,3.24194208570558,4.714646312415582,-1.4727042267099975,-5.10702591327572e-15
Figure 5 sex-specific support,Occupation (ISCO-2),GRC,Greece,High income,Augmentation-only,-0.23334728260037987,-0.006807232828029957,-0.22654004977235,8.326672684688674e-17
Figure 5 sex-specific support,Occupation (ISCO-2),GRC,Greece,High income,Overall exposure,2.234021665288926,2.9236231052681814,-0.6896014399792513,-4.107825191113079e-15
Figure 5 sex-specific support,Occupation (ISCO-2),GRC,Greece,High income,Substitution-only,3.6150963037544606,2.816911747262918,0.7981845564915412,1.4432899320127035e-15
Figure 5 sex-specific support,Occupation (ISCO-2),GTM,Guatemala,Upper middle income,Augmentation-only,-0.3644715195232721,-0.37954636099699846,0.015074841473726447,-1.0581813203458523e-16
Figure 5 sex-specific support,Occupation (ISCO-2),GTM,Guatemala,Upper middle income,Overall exposure,5.807507889762342,4.31464467512734,1.4928632146350032,-1.1102230246251565e-15
Figure 5 sex-specific support,Occupation (ISCO-2),GTM,Guatemala,Upper middle income,Substitution-only,4.730391828139759,4.681336009445222,0.0490558186945342,2.033095913844818e-15
Figure 5 sex-specific support,Occupation (ISCO-2),HND,Honduras,Lower middle income,Augmentation-only,-0.38492925231535763,-0.4002704208985553,0.015341168583197794,-1.214306433183765e-16
Figure 5 sex-specific support,Occupation (ISCO-2),HND,Honduras,Lower middle income,Overall exposure,6.666228409768815,4.109821452699883,2.556406957068935,-3.552713678800501e-15
Figure 5 sex-specific support,Occupation (ISCO-2),HND,Honduras,Lower middle income,Substitution-only,4.361076159156855,4.485815892941624,-0.12473973378477438,5.495603971894525e-15
Figure 5 sex-specific support,Occupation (ISCO-2),HRV,Croatia,High income,Augmentation-only,0.08598348626082811,-0.07266612474485658,0.1586496110056844,3.0531133177191805e-16
Figure 5 sex-specific support,Occupation (ISCO-2),HRV,Croatia,High income,Overall exposure,2.481979423344441,2.8169467749046597,-0.33496735156021706,-1.4432899320127035e-15
Figure 5 sex-specific support,Occupation (ISCO-2),HRV,Croatia,High income,Substitution-only,3.1667179758508555,2.7786029521320095,0.3881150237188464,-3.885780586188048e-16
Figure 5 sex-specific support,Occupation (ISCO-2),HUN,Hungary,High income,Augmentation-only,-0.21082447834743903,-0.10386898532268014,-0.10695549302475886,-2.7755575615628914e-17
Figure 5 sex-specific support,Occupation (ISCO-2),HUN,Hungary,High income,Overall exposure,2.9941640469440407,4.145682588367614,-1.1515185414235691,-4.218847493575595e-15
Figure 5 sex-specific support,Occupation (ISCO-2),HUN,Hungary,High income,Substitution-only,3.495020789992414,3.4898601869143113,0.005160603078102691,-6.938893903907228e-17
Figure 5 sex-specific support,Occupation (ISCO-2),IDN,Indonesia,Upper middle income,Augmentation-only,-0.05447647625606786,0.0077016700520196255,-0.06217814630808745,-3.469446951953614e-17
Figure 5 sex-specific support,Occupation (ISCO-2),IDN,Indonesia,Upper middle income,Overall exposure,1.9595319199054986,1.8870792960165064,0.07245262388899304,-8.326672684688674e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IDN,Indonesia,Upper middle income,Substitution-only,0.6485627602490122,1.3574229894680463,-0.7088602292190337,-4.440892098500626e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IND,India,Lower middle income,Augmentation-only,0.564348178621578,0.4038809882882957,0.1604671903332825,-1.6653345369377348e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IND,India,Lower middle income,Overall exposure,-2.3819373542642333,-1.4958434770129945,-0.8860938772512397,8.881784197001252e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IND,India,Lower middle income,Substitution-only,-3.5379426216993615,-2.347094208819902,-1.1908484128794588,-6.661338147750939e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IRL,Ireland,High income,Augmentation-only,-0.23673349226293225,-0.27396604900188487,0.03723255673895278,-1.5959455978986625e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IRL,Ireland,High income,Overall exposure,-0.36826944444695386,0.9672088874517564,-1.3354783318987073,-2.886579864025407e-15
Figure 5 sex-specific support,Occupation (ISCO-2),IRL,Ireland,High income,Substitution-only,2.1065893549298425,2.1532229402776264,-0.046633585347786166,2.220446049250313e-15
Figure 5 sex-specific support,Occupation (ISCO-2),IRN,"Iran, Islamic Rep.",Upper middle income,Augmentation-only,0.39451828915740705,1.1632259941548457,-0.7687077049974389,2.220446049250313e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IRN,"Iran, Islamic Rep.",Upper middle income,Overall exposure,-0.5060654052255408,0.7701442480655863,-1.2762096532911265,-6.661338147750939e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IRN,"Iran, Islamic Rep.",Upper middle income,Substitution-only,-3.129699459012979,-2.429793875836311,-0.6999055831766673,-7.771561172376096e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IRQ,Iraq,Upper middle income,Augmentation-only,0.1553861608050218,1.95888294329932,-1.8034967824942985,2.220446049250313e-16
Figure 5 sex-specific support,Occupation (ISCO-2),IRQ,Iraq,Upper middle income,Overall exposure,1.8088181581660001,0.9665005117238845,0.8423176464421119,3.6637359812630166e-15
Figure 5 sex-specific support,Occupation (ISCO-2),IRQ,Iraq,Upper middle income,Substitution-only,-2.829834653140536,-4.019077281025172,1.1892426278846364,0
Figure 5 sex-specific support,Occupation (ISCO-2),ISR,Israel,High income,Augmentation-only,-0.14281951946449473,-0.1188898294157151,-0.023929690048779605,-1.734723475976807e-17
Figure 5 sex-specific support,Occupation (ISCO-2),ISR,Israel,High income,Overall exposure,-1.8768242796260144,-0.3516369522452969,-1.5251873273807193,1.7763568394002505e-15
Figure 5 sex-specific support,Occupation (ISCO-2),ISR,Israel,High income,Substitution-only,-0.07160888178030533,0.43276060087424595,-0.5043694826545495,-1.7763568394002505e-15
Figure 5 sex-specific support,Occupation (ISCO-2),ITA,Italy,High income,Augmentation-only,-0.14477199169427746,-0.13847391699676218,-0.006298074697515331,4.85722573273506e-17
Figure 5 sex-specific support,Occupation (ISCO-2),ITA,Italy,High income,Overall exposure,0.8496702182140494,2.748055902670685,-1.8983856844566376,2.220446049250313e-15
Figure 5 sex-specific support,Occupation (ISCO-2),ITA,Italy,High income,Substitution-only,3.603896868583263,3.338404123137492,0.2654927454457714,-4.440892098500626e-16
Figure 5 sex-specific support,Occupation (ISCO-2),JOR,Jordan,Lower middle income,Augmentation-only,1.8470215122462181,0.7833796673938253,1.0636418448523923,6.661338147750939e-16
Figure 5 sex-specific support,Occupation (ISCO-2),JOR,Jordan,Lower middle income,Overall exposure,1.864851984738645,0.883444165994034,0.9814078187446154,-4.218847493575595e-15
Figure 5 sex-specific support,Occupation (ISCO-2),JOR,Jordan,Lower middle income,Substitution-only,0.4712158711650398,0.5731123422961211,-0.10189647113108138,1.3877787807814457e-16
Figure 5 sex-specific support,Occupation (ISCO-2),JPN,Japan,High income,Augmentation-only,-0.144968612139196,-0.34038961174490084,0.1954209996057048,2.7755575615628914e-17
Figure 5 sex-specific support,Occupation (ISCO-2),JPN,Japan,High income,Overall exposure,-2.85847518149635,0.8387503624842462,-3.697225543980594,-2.220446049250313e-15
Figure 5 sex-specific support,Occupation (ISCO-2),JPN,Japan,High income,Substitution-only,1.1102090689755026,2.1042680685039437,-0.9940589995284421,1.1102230246251565e-15
Figure 5 sex-specific support,Occupation (ISCO-2),KEN,Kenya,Lower middle income,Augmentation-only,0.24190067474194044,0.19089947253886502,0.0510012022030755,-9.020562075079397e-17
